codigo_fundo,setor,preco_atual,liquidez_diaria,dividendo,dividend_yield,dy3_m_acumulado,dy6_m_acumulado,dy12_m_acumulado,dy3_m_media,dy6_m_media,dy12_m_media,dy_ano,variacao_preço,rentab_periodo,rentab_acumulada,patrimonio_líq,vpa,p_vpa,dy_patrimonial,variação_patrimonial,rentab_patr_periodo,rentab_patr_acumulada,vacancia_fisica,vacancia_financeira,quantidade_ativos
FIVN11,Shoppings,3.55,1088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65491905.42,6.96,0.51,0.0,0.0,0.0,0.0,56.0,0.0,1
BZLI11,Títulos e Val. Mob.,65.06,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,1.14,433169275.63,10.54,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0
BZLI11,Títulos e Val. Mob.,64.55,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,1.14,433169275.63,10.54,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0
BZLI11,Títulos e Val. Mob.,65.08,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,1.14,433169275.63,10.54,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0
BZLI11,Títulos e Val. Mob.,64.84,716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,1.14,433169275.63,10.54,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0
BZLI11,Títulos e Val. Mob.,64.25,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,1.14,433169275.63,10.54,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0
BZLI11,Títulos e Val. Mob.,64.45,928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,1.14,433169275.63,10.54,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0
BZLI11,Títulos e Val. Mob.,64.41,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,1.14,433169275.63,10.54,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0
BZLI11,Títulos e Val. Mob.,64.57,3168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,1.14,433169275.63,10.54,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0
BZLI11,Títulos e Val. Mob.,64.97,1052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,1.14,433169275.63,10.54,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0
XTED11,Lajes Corporativas,8.82,2223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,-37.83,27744771.31,13.29,0.66,0.0,0.0,0.0,0.0,0.0,100.0,1
ALMI11,Lajes Corporativas,90.75,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,2.27,-28.29,250321687.81,2251.56,0.04,0.0,0.0,0.0,0.0,64.05,0.0,1
ALMI11,Lajes Corporativas,90.91,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,2.27,-28.29,250321687.81,2251.56,0.04,0.0,0.0,0.0,0.0,64.05,0.0,1
ALMI11,Lajes Corporativas,91.08,1883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,2.27,-28.29,250321687.81,2251.56,0.04,0.0,0.0,0.0,0.0,64.05,0.0,1
ALMI11,Lajes Corporativas,91.69,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,2.27,-28.29,250321687.81,2251.56,0.04,0.0,0.0,0.0,0.0,64.05,0.0,1
ALMI11,Lajes Corporativas,91.34,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,2.27,-28.29,250321687.81,2251.56,0.04,0.0,0.0,0.0,0.0,64.05,0.0,1
ALMI11,Lajes Corporativas,91.57,1780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,2.27,-28.29,250321687.81,2251.56,0.04,0.0,0.0,0.0,0.0,64.05,0.0,1
ALMI11,Lajes Corporativas,91.7,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,2.27,-28.29,250321687.81,2251.56,0.04,0.0,0.0,0.0,0.0,64.05,0.0,1
ALMI11,Lajes Corporativas,91.66,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,2.27,-28.29,250321687.81,2251.56,0.04,0.0,0.0,0.0,0.0,64.05,0.0,1
ALMI11,Lajes Corporativas,91.84,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,2.27,-28.29,250321687.81,2251.56,0.04,0.0,0.0,0.0,0.0,64.05,0.0,1
PABY11,Híbrido,26.41,1468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.84,-19.84,-31.62,-11662557.74,-15.38,-1.72,0.0,0.0,0.0,0.0,0.0,0.0,1
ORPD11,Títulos e Val. Mob.,11.0,50.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43104334.23,148.64,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0
GSFI11,Shoppings,5.05,1642.0,0.0,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.03,0.0,0.03,0.03,119966356.27,13.56,0.37,0.0,0.0,0.0,0.0,10.3,0.0,10
NEWU11,Lajes Corporativas,40.24,64.0,0.0,0.0,0.0,0.56,16.63,0.0,0.09,1.39,0.61,-4.04,-4.04,-31.62,48318961.55,65.12,0.62,0.0,0.0,0.0,0.0,63.2,0.0,3
PRSV11,Lajes Corporativas,140.1,4.0,1.62,0.42,1.53,2.91,5.95,0.51,0.48,0.5,4.46,5.3,5.74,-11.25,47509273.51,243.64,0.58,0.0,0.0,0.0,0.0,40.9,0.0,2
FAMB11B,Lajes Corporativas,845.0,2388.0,9.16,0.56,2.17,4.78,10.43,0.72,0.8,0.87,8.82,-47.8,-47.51,-47.8,317894808.56,333.35,0.28,0.0,0.0,0.0,0.0,100.0,0.0,1
FMOF11,Lajes Corporativas,57.0,1.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62366731.9,122.77,0.46,0.0,0.0,0.0,0.0,52.08,0.0,1
HGRS11,Residencial,10.03,9639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151997914.38,101.81,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0
HGRS11,Residencial,10.05,50319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151997914.38,101.81,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0
HGRS11,Residencial,10.03,78020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151997914.38,101.81,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0
HGRS11,Residencial,10.04,89910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151997914.38,101.81,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0
HGRS11,Residencial,10.04,109262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151997914.38,101.81,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0
HGRS11,Residencial,10.03,85924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151997914.38,101.81,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0
HGRS11,Residencial,10.08,121381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151997914.38,101.81,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0
HGRS11,Residencial,10.0,175712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151997914.38,101.81,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0
HGRS11,Residencial,10.14,160602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151997914.38,101.81,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0
KNRE11,Residencial,0.98,1748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21539531.71,1.16,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0
RBDS11,Residencial,2.76,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2594371.61,20.51,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0
WTSP11B,Híbrido,43.49,1.0,0.32,0.76,2.57,4.67,6.85,0.86,0.78,0.57,0.76,0.0,0.76,0.76,82363484.34,82.98,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0
OULG11,Outros,44.32,318.0,0.17,0.38,1.14,3.4,8.03,0.38,0.57,0.67,1.5,3.09,3.48,-3.91,181728876.23,73.24,0.61,0.0,0.0,0.0,0.0,0.0,0.0,2
VXXV11,Outros,938.0,906.0,10.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236923610.69,896.76,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0
BICE11,Títulos e Val. Mob.,950.0,26.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20801358.88,987.2,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0
HRDF11,Híbrido,1.08,69.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8562301.98,1.13,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0
CJCT11,Lajes Corporativas,69.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245610921.27,85.58,0.81,0.0,0.0,0.0,0.0,59.0,0.0,1
LFTT11,Residencial,1918.12,97.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35076443.31,47.37,40.49,0.0,0.0,0.0,0.0,0.0,0.0,0
CTXT11,Lajes Corporativas,12.05,153.0,0.09,0.39,0.78,1.36,5.53,0.26,0.23,0.46,1.36,-2.58,-2.2,-39.31,114700976.77,39.51,0.3,0.0,0.0,0.0,0.0,97.0,0.0,1
SRVD11,Títulos e Val. Mob.,8.86,1.0,0.1,1.01,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,1.01,1.01,71523940.84,0.74,11.93,0.0,0.0,0.0,0.0,0.0,0.0,0
RBIR11,Residencial,64.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146580170.57,95.89,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0
CARE11,Híbrido,3.35,15012.0,0.0,0.23,0.66,1.36,1.6,0.22,0.23,0.13,1.36,-2.63,-2.41,5.65,291927750.9,8.16,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0
RBGS11,Shoppings,90.17,1390.0,0.18,0.62,1.59,2.73,5.12,0.53,0.46,0.43,5.12,-1.9,-1.29,-28.71,97865283.71,90.78,0.99,0.18,0.0,0.18,1.17,13.0,0.0,1
RBGS11,Shoppings,89.98,1509.0,0.18,0.62,1.59,2.73,5.12,0.53,0.46,0.43,5.12,-1.9,-1.29,-28.71,97865283.71,90.78,0.99,0.18,0.0,0.18,1.17,13.0,0.0,1
RBGS11,Shoppings,90.1,1593.0,0.18,0.62,1.59,2.73,5.12,0.53,0.46,0.43,5.12,-1.9,-1.29,-28.71,97865283.71,90.78,0.99,0.18,0.0,0.18,1.17,13.0,0.0,1
RBGS11,Shoppings,90.18,768.0,0.18,0.62,1.59,2.73,5.12,0.53,0.46,0.43,5.12,-1.9,-1.29,-28.71,97865283.71,90.78,0.99,0.18,0.0,0.18,1.17,13.0,0.0,1
RBGS11,Shoppings,90.15,618.0,0.18,0.62,1.59,2.73,5.12,0.53,0.46,0.43,5.12,-1.9,-1.29,-28.71,97865283.71,90.78,0.99,0.18,0.0,0.18,1.17,13.0,0.0,1
RBGS11,Shoppings,90.17,556.0,0.18,0.62,1.59,2.73,5.12,0.53,0.46,0.43,5.12,-1.9,-1.29,-28.71,97865283.71,90.78,0.99,0.18,0.0,0.18,1.17,13.0,0.0,1
RBGS11,Shoppings,90.19,1658.0,0.18,0.62,1.59,2.73,5.12,0.53,0.46,0.43,5.12,-1.9,-1.29,-28.71,97865283.71,90.78,0.99,0.18,0.0,0.18,1.17,13.0,0.0,1
RBGS11,Shoppings,90.44,1313.0,0.18,0.62,1.59,2.73,5.12,0.53,0.46,0.43,5.12,-1.9,-1.29,-28.71,97865283.71,90.78,1.0,0.18,0.0,0.18,1.17,13.0,0.0,1
IBFF11,Títulos e Val. Mob.,3.08,2400.0,0.3,0.44,2.01,4.58,9.52,0.67,0.76,0.79,5.42,7.5,7.98,19.59,9855905.16,14.78,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0
IBFF11,Títulos e Val. Mob.,3.08,1300.0,0.3,0.44,2.01,4.58,9.52,0.67,0.76,0.79,5.42,7.5,7.98,19.59,9855905.16,14.78,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0
YUFI11B,Residencial,96.0,11.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41676929.76,105.47,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0
YUFI11B,Residencial,95.99,2645.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41676929.76,105.47,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0
YUFI11B,Residencial,95.48,6092.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41676929.76,105.47,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0
YUFI11B,Residencial,95.1,5394.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41676929.76,105.47,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0
YUFI11B,Residencial,95.42,2129.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41676929.76,105.47,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0
YUFI11B,Residencial,95.44,2060.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41676929.76,105.47,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0
YUFI11B,Residencial,95.38,2455.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41676929.76,105.47,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0
YUFI11B,Residencial,95.41,3382.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41676929.76,105.47,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0
YUFI11B,Residencial,95.6,4351.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41676929.76,105.47,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0
CORM11,Híbrido,99.21,312.0,0.77,0.9,2.76,5.35,11.38,0.92,0.89,0.95,6.2,-2.97,-2.1,-4.27,90416237.6,88.88,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0
CORM11,Híbrido,99.38,27987.0,0.77,0.9,2.76,5.35,11.38,0.92,0.89,0.95,6.2,-2.97,-2.1,-4.27,90416237.6,88.88,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0
CORM11,Híbrido,99.51,14665.0,0.77,0.9,2.76,5.35,11.38,0.92,0.89,0.95,6.2,-2.97,-2.1,-4.27,90416237.6,88.88,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0
CORM11,Híbrido,99.53,17830.0,0.77,0.9,2.76,5.35,11.38,0.92,0.89,0.95,6.2,-2.97,-2.1,-4.27,90416237.6,88.88,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0
CORM11,Híbrido,99.51,13839.0,0.77,0.9,2.76,5.35,11.38,0.92,0.89,0.95,6.2,-2.97,-2.1,-4.27,90416237.6,88.88,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0
CORM11,Híbrido,99.54,16131.0,0.77,0.9,2.76,5.35,11.38,0.92,0.89,0.95,6.2,-2.97,-2.1,-4.27,90416237.6,88.88,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0
CORM11,Híbrido,99.5,13368.0,0.77,0.9,2.76,5.35,11.38,0.92,0.89,0.95,6.2,-2.97,-2.1,-4.27,90416237.6,88.88,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0
CORM11,Híbrido,99.31,21429.0,0.77,0.9,2.76,5.35,11.38,0.92,0.89,0.95,6.2,-2.97,-2.1,-4.27,90416237.6,88.88,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0
CORM11,Híbrido,99.42,20270.0,0.77,0.9,2.76,5.35,11.38,0.92,0.89,0.95,6.2,-2.97,-2.1,-4.27,90416237.6,88.88,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0
ERCR11,Híbrido,89.1,177.0,783.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164681982.75,69310.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERCR11,Híbrido,89.2,4779.0,783.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164681982.75,69310.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERCR11,Híbrido,88.55,2738.0,783.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164681982.75,69310.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERCR11,Híbrido,89.31,2315.0,783.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164681982.75,69310.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERCR11,Híbrido,88.83,6123.0,783.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164681982.75,69310.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERCR11,Híbrido,88.66,2350.0,783.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164681982.75,69310.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERCR11,Híbrido,88.3,9724.0,783.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164681982.75,69310.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ERCR11,Híbrido,88.24,3488.0,783.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164681982.75,69310.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
QIRI11,Títulos e Val. Mob.,3.9,1100.0,0.66,0.86,2.85,5.44,9.6,0.95,0.91,0.8,7.0,6.81,7.72,-8.39,13441852.95,89.61,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0
QIRI11,Títulos e Val. Mob.,3.99,5400.0,0.66,0.86,2.85,5.44,9.6,0.95,0.91,0.8,7.0,6.81,7.72,-8.39,13441852.95,89.61,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0
QIRI11,Títulos e Val. Mob.,4.13,900.0,0.66,0.86,2.85,5.44,9.6,0.95,0.91,0.8,7.0,6.81,7.72,-8.39,13441852.95,89.61,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0
QIRI11,Títulos e Val. Mob.,4.11,2600.0,0.66,0.86,2.85,5.44,9.6,0.95,0.91,0.8,7.0,6.81,7.72,-8.39,13441852.95,89.61,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0
QIRI11,Títulos e Val. Mob.,4.23,10700.0,0.66,0.86,2.85,5.44,9.6,0.95,0.91,0.8,7.0,6.81,7.72,-8.39,13441852.95,89.61,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0
QIRI11,Títulos e Val. Mob.,3.85,13300.0,0.66,0.86,2.85,5.44,9.6,0.95,0.91,0.8,7.0,6.81,7.72,-8.39,13441852.95,89.61,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0
QIRI11,Títulos e Val. Mob.,4.1,9700.0,0.66,0.86,2.85,5.44,9.6,0.95,0.91,0.8,7.0,6.81,7.72,-8.39,13441852.95,89.61,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0
AFOF11,Títulos e Val. Mob.,91.6,768.0,1.08,1.18,3.57,7.22,13.48,1.19,1.2,1.12,10.43,0.0,1.18,12.9,68114246.62,98.55,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0
RBHG11,Títulos e Val. Mob.,86.29,3301.0,1.15,1.31,4.05,8.65,16.48,1.35,1.44,1.37,13.49,-0.98,0.31,13.21,16169672.19,93.23,0.93,1.23,-1.91,-0.7,9.48,0.0,0.0,0
CXTL11,Logística,370.01,51.0,1.39,0.35,0.76,1.47,3.78,0.25,0.25,0.32,1.02,3.1,3.46,-2.22,37512723.38,699.9,0.53,0.2,4.22,4.43,0.17,61.0,0.0,3
MFAI11,Híbrido,62.95,197.0,0.71,1.04,3.12,5.37,12.46,1.04,0.9,1.04,10.23,2.72,3.79,0.83,24445991.28,77.34,0.81,0.92,-2.51,-1.62,2.2,0.0,0.0,0
MALL11,Shoppings,105.51,10007.0,0.78,0.71,2.15,4.32,8.64,0.72,0.72,0.72,7.22,2.18,2.9,22.65,802686674.37,106.17,0.99,0.73,-1.69,-0.97,1.61,4.0,0.0,8
PVBI11,Lajes Corporativas,91.6,9770.0,0.57,0.59,1.77,3.56,7.32,0.59,0.59,0.61,4.81,0.0,0.59,17.07,994573877.89,99.07,0.92,0.58,0.01,0.58,2.85,0.1,0.0,4
VILG11,Logística,98.64,12013.0,0.72,0.66,1.99,4.21,8.37,0.66,0.7,0.7,6.98,1.24,1.91,14.42,1709654647.4,114.0,0.87,0.63,0.03,0.66,6.47,0.0,0.0,16
FPAB11,Lajes Corporativas,188.68,2.0,1.65,0.82,2.34,4.71,8.8,0.78,0.78,0.73,7.47,-3.39,-2.6,-1.61,307820623.86,410.43,0.46,0.4,0.0,0.4,4.11,33.79,0.0,1
MFII11,Híbrido,95.73,2134.0,1.11,1.12,3.38,6.83,13.49,1.13,1.14,1.12,11.19,2.31,3.46,0.09,418570981.13,100.94,0.95,1.1,-0.63,0.47,3.28,0.0,0.0,9
RZAG11,Títulos e Val. Mob.,9.93,156991.0,0.13,1.25,4.0,7.88,0.0,1.33,1.31,0.0,12.37,3.28,4.57,19.63,65031700.88,9.56,1.04,1.36,0.26,1.63,12.47,0.0,0.0,0
VRTA11,Títulos e Val. Mob.,93.06,14453.0,1.0,1.04,3.28,6.91,13.92,1.09,1.15,1.16,11.56,2.33,3.4,2.62,1274181579.71,94.13,0.99,1.06,0.43,1.5,10.41,0.0,0.0,0
XPCA11,Títulos e Val. Mob.,10.0,117261.0,0.14,1.37,4.0,8.13,0.0,1.33,1.36,0.0,13.07,0.0,1.37,20.82,203824165.66,9.49,1.05,1.48,-0.14,1.34,12.47,0.0,0.0,0
EVBI11,Híbrido,97.6,114.0,0.75,0.76,2.28,4.58,9.3,0.76,0.76,0.77,6.2,0.0,0.76,13.21,14174315.71,100.93,0.97,0.74,0.45,1.2,7.66,0.0,0.0,4
VGHF11,Títulos e Val. Mob.,9.07,186602.0,0.09,0.95,3.08,7.01,16.07,1.03,1.17,1.34,12.76,-2.16,-1.23,5.03,683683787.87,9.38,0.97,0.96,0.44,1.4,13.19,0.0,0.0,0
BLCP11,Outros,91.0,123.0,0.56,0.62,1.72,3.46,6.64,0.57,0.58,0.55,5.31,-0.54,0.08,19.93,256580339.9,111.74,0.81,0.5,-0.02,0.49,15.81,6.2,0.0,2
XPPR11,Outros,36.8,12857.0,0.3,0.72,2.05,4.31,9.09,0.68,0.72,0.76,7.35,0.0,0.72,-30.47,546735173.05,74.73,0.49,0.4,-1.21,-0.82,-4.08,46.0,0.0,4
ABCP11,Shoppings,73.36,556.0,0.55,0.73,2.15,4.52,9.44,0.72,0.75,0.79,7.7,0.0,0.73,9.36,1122584730.69,91.99,0.8,0.6,0.07,0.67,6.61,7.5,0.0,1
BARI11,Títulos e Val. Mob.,93.43,8477.0,1.0,1.05,3.17,7.49,14.42,1.06,1.25,1.2,11.94,0.0,1.05,1.97,464971328.57,100.33,0.93,1.0,-0.61,0.38,7.97,0.0,0.0,0
JGPX11,Híbrido,96.25,1407.0,1.12,1.15,3.6,7.03,0.0,1.2,1.17,0.0,11.7,0.0,1.15,12.46,8139249.67,95.97,1.0,1.17,0.08,1.25,10.88,0.0,0.0,0
QAGR11,Outros,45.43,3382.0,0.41,0.86,2.6,5.11,9.74,0.87,0.85,0.81,6.67,0.0,0.86,1.28,281721999.7,55.9,0.81,0.73,0.1,0.84,-2.31,0.0,0.0,12
HAAA11,Lajes Corporativas,83.5,24.0,0.54,0.63,1.87,3.71,7.12,0.62,0.62,0.59,5.98,0.0,0.63,-4.71,31285354.54,90.33,0.92,0.6,0.13,0.73,1.12,17.0,0.0,1
ITIP11,Títulos e Val. Mob.,79.47,843.0,0.76,0.94,3.17,6.9,14.01,1.06,1.15,1.17,11.65,0.0,0.94,11.15,62346732.01,83.33,0.95,0.91,-0.16,0.75,4.68,0.0,0.0,0
RBHY11,Títulos e Val. Mob.,94.79,2696.0,1.26,1.3,4.06,8.54,17.01,1.35,1.42,1.42,13.48,0.0,1.3,8.09,180393192.28,95.27,0.99,1.32,-1.08,0.23,12.06,0.0,0.0,0
PATL11,Híbrido,72.42,9073.0,0.58,0.73,2.19,4.49,9.18,0.73,0.75,0.77,7.52,0.0,0.73,13.73,489688100.82,98.1,0.74,0.59,0.01,0.6,6.22,0.0,0.0,4
CXCE11B,Outros,40.99,29.0,0.46,1.08,2.91,5.65,10.84,0.97,0.94,0.9,9.11,0.0,1.08,2.36,11130391.29,64.82,0.63,0.71,-0.59,0.11,-1.34,0.0,0.0,1
HGBS11,Shoppings,189.57,4420.0,1.35,0.65,1.9,4.12,8.05,0.63,0.69,0.67,6.81,0.0,0.65,33.3,218346286.61,218.35,0.87,0.62,-0.01,0.61,7.55,6.5,0.0,17
BBGO11,Títulos e Val. Mob.,84.48,6425.0,1.0,1.18,2.98,5.57,0.0,0.99,0.93,0.0,7.22,0.0,1.18,4.16,392249829.74,97.94,0.86,1.02,-0.09,0.93,8.1,0.0,0.0,0
FIIB11,Híbrido,459.0,378.0,3.7,0.76,2.28,4.57,8.97,0.76,0.76,0.75,5.99,0.0,0.76,10.77,312437587.98,456.11,1.01,0.81,-0.06,0.75,6.83,6.28,0.0,1
GALG11,Híbrido,9.35,89281.0,0.08,0.86,2.55,5.13,10.2,0.85,0.86,0.85,9.39,0.0,0.86,-98.91,584291907.19,10.16,0.92,0.81,0.19,1.0,-89.34,0.0,0.0,6
VJFD11,Híbrido,96.0,1745.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647504605.91,132.79,0.72,0.76,0.04,0.8,1.61,0.0,0.0,0
VJFD11,Híbrido,96.26,5104.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647504605.91,132.79,0.72,0.76,0.04,0.8,1.61,0.0,0.0,0
